,well_row,assay_id,timepoint,rlu_value,treatment_id,well_column,sample_id
340,F,plate006,115.0,8510,DC3000 / bacterial PAMPs,1,plate006_F_1
341,F,plate006,117.5,8756,DC3000 / bacterial PAMPs,1,plate006_F_1
342,F,plate006,120.0,8834,DC3000 / bacterial PAMPs,1,plate006_F_1
343,F,plate006,125.0,9190,DC3000 / bacterial PAMPs,1,plate006_F_1
344,F,plate006,127.5,9088,DC3000 / bacterial PAMPs,1,plate006_F_1
345,F,plate006,130.0,9723,DC3000 / bacterial PAMPs,1,plate006_F_1
346,F,plate006,132.5,9733,DC3000 / bacterial PAMPs,1,plate006_F_1
347,F,plate006,135.0,10373,DC3000 / bacterial PAMPs,1,plate006_F_1
348,F,plate006,137.5,10889,DC3000 / bacterial PAMPs,1,plate006_F_1
349,F,plate006,140.0,11179,DC3000 / bacterial PAMPs,1,plate006_F_1
350,F,plate006,142.5,11828,DC3000 / bacterial PAMPs,1,plate006_F_1
351,F,plate006,147.5,12376,DC3000 / bacterial PAMPs,1,plate006_F_1
352,F,plate006,150.0,12770,DC3000 / bacterial PAMPs,1,plate006_F_1
353,F,plate006,152.5,13655,DC3000 / bacterial PAMPs,1,plate006_F_1
354,F,plate006,155.0,14730,DC3000 / bacterial PAMPs,1,plate006_F_1
355,F,plate006,157.5,15408,DC3000 / bacterial PAMPs,1,plate006_F_1
356,F,plate006,160.0,16045,DC3000 / bacterial PAMPs,1,plate006_F_1
357,F,plate006,162.5,16293,DC3000 / bacterial PAMPs,1,plate006_F_1
358,F,plate006,165.0,17052,DC3000 / bacterial PAMPs,1,plate006_F_1
359,F,plate006,170.0,17198,DC3000 / bacterial PAMPs,1,plate006_F_1
360,G,plate006,2.5,3608,DC3000 / bacterial PAMPs,1,plate006_G_1
361,G,plate006,5.0,3540,DC3000 / bacterial PAMPs,1,plate006_G_1
362,G,plate006,10.0,3610,DC3000 / bacterial PAMPs,1,plate006_G_1
363,G,plate006,12.5,3714,DC3000 / bacterial PAMPs,1,plate006_G_1
364,G,plate006,15.0,3910,DC3000 / bacterial PAMPs,1,plate006_G_1
365,G,plate006,17.5,4104,DC3000 / bacterial PAMPs,1,plate006_G_1
366,G,plate006,20.0,4543,DC3000 / bacterial PAMPs,1,plate006_G_1
367,G,plate006,22.5,4943,DC3000 / bacterial PAMPs,1,plate006_G_1
368,G,plate006,25.0,5157,DC3000 / bacterial PAMPs,1,plate006_G_1
369,G,plate006,27.5,5637,DC3000 / bacterial PAMPs,1,plate006_G_1
370,G,plate006,32.5,5877,DC3000 / bacterial PAMPs,1,plate006_G_1
371,G,plate006,35.0,6021,DC3000 / bacterial PAMPs,1,plate006_G_1
372,G,plate006,37.5,6223,DC3000 / bacterial PAMPs,1,plate006_G_1
373,G,plate006,40.0,6443,DC3000 / bacterial PAMPs,1,plate006_G_1
374,G,plate006,42.5,6833,DC3000 / bacterial PAMPs,1,plate006_G_1
375,G,plate006,45.0,7373,DC3000 / bacterial PAMPs,1,plate006_G_1
376,G,plate006,47.5,7630,DC3000 / bacterial PAMPs,1,plate006_G_1
377,G,plate006,50.0,7688,DC3000 / bacterial PAMPs,1,plate006_G_1
378,G,plate006,55.0,8234,DC3000 / bacterial PAMPs,1,plate006_G_1
379,G,plate006,57.5,8388,DC3000 / bacterial PAMPs,1,plate006_G_1
380,G,plate006,60.0,8924,DC3000 / bacterial PAMPs,1,plate006_G_1
381,G,plate006,62.5,9256,DC3000 / bacterial PAMPs,1,plate006_G_1
382,G,plate006,65.0,9931,DC3000 / bacterial PAMPs,1,plate006_G_1
383,G,plate006,67.5,9795,DC3000 / bacterial PAMPs,1,plate006_G_1
384,G,plate006,70.0,9959,DC3000 / bacterial PAMPs,1,plate006_G_1
385,G,plate006,72.5,10285,DC3000 / bacterial PAMPs,1,plate006_G_1
386,G,plate006,77.5,10353,DC3000 / bacterial PAMPs,1,plate006_G_1
387,G,plate006,80.0,10433,DC3000 / bacterial PAMPs,1,plate006_G_1
388,G,plate006,82.5,10759,DC3000 / bacterial PAMPs,1,plate006_G_1
389,G,plate006,85.0,10867,DC3000 / bacterial PAMPs,1,plate006_G_1
390,G,plate006,87.5,11155,DC3000 / bacterial PAMPs,1,plate006_G_1
391,G,plate006,90.0,11293,DC3000 / bacterial PAMPs,1,plate006_G_1
392,G,plate006,92.5,11724,DC3000 / bacterial PAMPs,1,plate006_G_1
393,G,plate006,95.0,11756,DC3000 / bacterial PAMPs,1,plate006_G_1
394,G,plate006,100.0,11928,DC3000 / bacterial PAMPs,1,plate006_G_1
395,G,plate006,102.5,11972,DC3000 / bacterial PAMPs,1,plate006_G_1
396,G,plate006,105.0,11910,DC3000 / bacterial PAMPs,1,plate006_G_1
397,G,plate006,107.5,12192,DC3000 / bacterial PAMPs,1,plate006_G_1
398,G,plate006,110.0,12184,DC3000 / bacterial PAMPs,1,plate006_G_1
399,G,plate006,112.5,12422,DC3000 / bacterial PAMPs,1,plate006_G_1
400,G,plate006,115.0,12652,DC3000 / bacterial PAMPs,1,plate006_G_1
401,G,plate006,117.5,12608,DC3000 / bacterial PAMPs,1,plate006_G_1
402,G,plate006,122.5,12676,DC3000 / bacterial PAMPs,1,plate006_G_1
403,G,plate006,125.0,12981,DC3000 / bacterial PAMPs,1,plate006_G_1
404,G,plate006,127.5,13667,DC3000 / bacterial PAMPs,1,plate006_G_1
405,G,plate006,130.0,13115,DC3000 / bacterial PAMPs,1,plate006_G_1
406,G,plate006,132.5,14276,DC3000 / bacterial PAMPs,1,plate006_G_1
407,G,plate006,135.0,14780,DC3000 / bacterial PAMPs,1,plate006_G_1
408,G,plate006,137.5,15895,DC3000 / bacterial PAMPs,1,plate006_G_1
409,G,plate006,140.0,16517,DC3000 / bacterial PAMPs,1,plate006_G_1
410,G,plate006,145.0,17086,DC3000 / bacterial PAMPs,1,plate006_G_1
411,G,plate006,147.5,17901,DC3000 / bacterial PAMPs,1,plate006_G_1
412,G,plate006,150.0,18926,DC3000 / bacterial PAMPs,1,plate006_G_1
413,G,plate006,152.5,20613,DC3000 / bacterial PAMPs,1,plate006_G_1
414,G,plate006,155.0,21154,DC3000 / bacterial PAMPs,1,plate006_G_1
415,G,plate006,157.5,22119,DC3000 / bacterial PAMPs,1,plate006_G_1
416,G,plate006,160.0,23439,DC3000 / bacterial PAMPs,1,plate006_G_1
417,G,plate006,162.5,23747,DC3000 / bacterial PAMPs,1,plate006_G_1
418,G,plate006,167.5,23709,DC3000 / bacterial PAMPs,1,plate006_G_1
419,G,plate006,170.0,23405,DC3000 / bacterial PAMPs,1,plate006_G_1
420,H,plate006,2.5,4663,DC3000 / bacterial PAMPs,1,plate006_H_1
421,H,plate006,7.5,4607,DC3000 / bacterial PAMPs,1,plate006_H_1
422,H,plate006,10.0,4881,DC3000 / bacterial PAMPs,1,plate006_H_1
423,H,plate006,12.5,5065,DC3000 / bacterial PAMPs,1,plate006_H_1
424,H,plate006,15.0,5873,DC3000 / bacterial PAMPs,1,plate006_H_1
425,H,plate006,17.5,6583,DC3000 / bacterial PAMPs,1,plate006_H_1
426,H,plate006,20.0,7584,DC3000 / bacterial PAMPs,1,plate006_H_1
427,H,plate006,22.5,8702,DC3000 / bacterial PAMPs,1,plate006_H_1
428,H,plate006,25.0,9116,DC3000 / bacterial PAMPs,1,plate006_H_1
429,H,plate006,30.0,10377,DC3000 / bacterial PAMPs,1,plate006_H_1
430,H,plate006,32.5,11301,DC3000 / bacterial PAMPs,1,plate006_H_1
431,H,plate006,35.0,11542,DC3000 / bacterial PAMPs,1,plate006_H_1
432,H,plate006,37.5,11896,DC3000 / bacterial PAMPs,1,plate006_H_1
433,H,plate006,40.0,12907,DC3000 / bacterial PAMPs,1,plate006_H_1
434,H,plate006,42.5,13413,DC3000 / bacterial PAMPs,1,plate006_H_1
435,H,plate006,45.0,14139,DC3000 / bacterial PAMPs,1,plate006_H_1
436,H,plate006,47.5,14454,DC3000 / bacterial PAMPs,1,plate006_H_1
437,H,plate006,52.5,15116,DC3000 / bacterial PAMPs,1,plate006_H_1
438,H,plate006,55.0,15867,DC3000 / bacterial PAMPs,1,plate006_H_1
439,H,plate006,57.5,16545,DC3000 / bacterial PAMPs,1,plate006_H_1
440,H,plate006,60.0,16904,DC3000 / bacterial PAMPs,1,plate006_H_1
441,H,plate006,62.5,17560,DC3000 / bacterial PAMPs,1,plate006_H_1
442,H,plate006,65.0,18191,DC3000 / bacterial PAMPs,1,plate006_H_1
443,H,plate006,67.5,18465,DC3000 / bacterial PAMPs,1,plate006_H_1
444,H,plate006,70.0,19256,DC3000 / bacterial PAMPs,1,plate006_H_1
445,H,plate006,75.0,19544,DC3000 / bacterial PAMPs,1,plate006_H_1
446,H,plate006,77.5,19666,DC3000 / bacterial PAMPs,1,plate006_H_1
447,H,plate006,80.0,20235,DC3000 / bacterial PAMPs,1,plate006_H_1
448,H,plate006,82.5,20529,DC3000 / bacterial PAMPs,1,plate006_H_1
449,H,plate006,85.0,20750,DC3000 / bacterial PAMPs,1,plate006_H_1
450,H,plate006,87.5,20666,DC3000 / bacterial PAMPs,1,plate006_H_1
451,H,plate006,90.0,20920,DC3000 / bacterial PAMPs,1,plate006_H_1
452,H,plate006,92.5,21406,DC3000 / bacterial PAMPs,1,plate006_H_1
453,H,plate006,97.5,21985,DC3000 / bacterial PAMPs,1,plate006_H_1
454,H,plate006,100.0,21278,DC3000 / bacterial PAMPs,1,plate006_H_1
455,H,plate006,102.5,23116,DC3000 / bacterial PAMPs,1,plate006_H_1
456,H,plate006,105.0,22682,DC3000 / bacterial PAMPs,1,plate006_H_1
457,H,plate006,107.5,23265,DC3000 / bacterial PAMPs,1,plate006_H_1
458,H,plate006,110.0,23909,DC3000 / bacterial PAMPs,1,plate006_H_1
459,H,plate006,112.5,24048,DC3000 / bacterial PAMPs,1,plate006_H_1
460,H,plate006,115.0,24326,DC3000 / bacterial PAMPs,1,plate006_H_1
461,H,plate006,120.0,24286,DC3000 / bacterial PAMPs,1,plate006_H_1
462,H,plate006,122.5,24676,DC3000 / bacterial PAMPs,1,plate006_H_1
463,H,plate006,125.0,25377,DC3000 / bacterial PAMPs,1,plate006_H_1
464,H,plate006,127.5,25425,DC3000 / bacterial PAMPs,1,plate006_H_1
465,H,plate006,130.0,25490,DC3000 / bacterial PAMPs,1,plate006_H_1
466,H,plate006,132.5,26974,DC3000 / bacterial PAMPs,1,plate006_H_1
467,H,plate006,135.0,26803,DC3000 / bacterial PAMPs,1,plate006_H_1
468,H,plate006,137.5,27707,DC3000 / bacterial PAMPs,1,plate006_H_1
469,H,plate006,142.5,28826,DC3000 / bacterial PAMPs,1,plate006_H_1
470,H,plate006,145.0,29556,DC3000 / bacterial PAMPs,1,plate006_H_1
471,H,plate006,147.5,30814,DC3000 / bacterial PAMPs,1,plate006_H_1
472,H,plate006,150.0,31509,DC3000 / bacterial PAMPs,1,plate006_H_1
473,H,plate006,152.5,32819,DC3000 / bacterial PAMPs,1,plate006_H_1
474,H,plate006,155.0,34099,DC3000 / bacterial PAMPs,1,plate006_H_1
475,H,plate006,157.5,34937,DC3000 / bacterial PAMPs,1,plate006_H_1
476,H,plate006,160.0,35406,DC3000 / bacterial PAMPs,1,plate006_H_1
477,H,plate006,165.0,36199,DC3000 / bacterial PAMPs,1,plate006_H_1
478,H,plate006,167.5,36536,DC3000 / bacterial PAMPs,1,plate006_H_1
479,H,plate006,170.0,37209,DC3000 / bacterial PAMPs,1,plate006_H_1
480,A,plate006,2.5,7143,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
481,A,plate006,5.0,7816,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
482,A,plate006,7.5,9424,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
483,A,plate006,10.0,11526,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
484,A,plate006,12.5,14928,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
485,A,plate006,15.0,19470,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
486,A,plate006,17.5,24510,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
487,A,plate006,20.0,30605,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
488,A,plate006,25.0,35031,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
489,A,plate006,27.5,39328,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
490,A,plate006,30.0,44006,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
491,A,plate006,32.5,48640,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
492,A,plate006,35.0,52390,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
493,A,plate006,37.5,55263,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
494,A,plate006,40.0,58617,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
495,A,plate006,42.5,61017,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
496,A,plate006,47.5,63722,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
497,A,plate006,50.0,65701,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
498,A,plate006,52.5,67816,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
499,A,plate006,55.0,70426,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
500,A,plate006,57.5,70785,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
501,A,plate006,60.0,72643,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
502,A,plate006,62.5,75570,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
503,A,plate006,65.0,78746,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
504,A,plate006,70.0,80597,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
505,A,plate006,72.5,80067,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
506,A,plate006,75.0,81959,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
507,A,plate006,77.5,83551,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
508,A,plate006,80.0,83914,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
509,A,plate006,82.5,84240,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
510,A,plate006,85.0,85510,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
511,A,plate006,87.5,85853,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
512,A,plate006,92.5,86040,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
513,A,plate006,95.0,85648,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
514,A,plate006,97.5,86386,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
515,A,plate006,100.0,86769,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
516,A,plate006,102.5,86767,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
517,A,plate006,105.0,87268,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
518,A,plate006,107.5,87559,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
519,A,plate006,110.0,88847,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
520,A,plate006,115.0,90531,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
521,A,plate006,117.5,90483,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
522,A,plate006,120.0,91572,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
523,A,plate006,122.5,90545,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
524,A,plate006,125.0,92565,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
525,A,plate006,127.5,93410,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
526,A,plate006,130.0,94779,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
527,A,plate006,132.5,96288,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
528,A,plate006,137.5,96477,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
529,A,plate006,140.0,99546,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
530,A,plate006,142.5,98721,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
531,A,plate006,145.0,100382,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
532,A,plate006,147.5,102196,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
533,A,plate006,150.0,104312,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
534,A,plate006,152.5,106723,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
535,A,plate006,155.0,107450,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
536,A,plate006,160.0,109550,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
537,A,plate006,162.5,110993,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
538,A,plate006,165.0,112900,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
539,A,plate006,167.5,114126,D36E AvrPto / bacterial PAMPs,2,plate006_A_2
540,B,plate006,2.5,10071,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
541,B,plate006,5.0,11097,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
542,B,plate006,7.5,14434,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
543,B,plate006,10.0,20459,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
544,B,plate006,12.5,27042,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
545,B,plate006,15.0,37739,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
546,B,plate006,17.5,49370,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
547,B,plate006,22.5,60435,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
548,B,plate006,25.0,70858,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
549,B,plate006,27.5,78075,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
550,B,plate006,30.0,81865,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
551,B,plate006,32.5,84433,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
552,B,plate006,35.0,85923,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
553,B,plate006,37.5,86221,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
554,B,plate006,40.0,86874,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
555,B,plate006,45.0,86958,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
556,B,plate006,47.5,87364,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
557,B,plate006,50.0,90726,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
558,B,plate006,52.5,93991,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
559,B,plate006,55.0,96381,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
560,B,plate006,57.5,99015,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
561,B,plate006,60.0,100714,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
562,B,plate006,62.5,103948,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
563,B,plate006,67.5,105328,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
564,B,plate006,70.0,106534,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
565,B,plate006,72.5,107011,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
566,B,plate006,75.0,106378,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
567,B,plate006,77.5,106295,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
568,B,plate006,80.0,106243,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
569,B,plate006,82.5,103423,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
570,B,plate006,85.0,106878,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
571,B,plate006,90.0,107403,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
572,B,plate006,92.5,106951,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
573,B,plate006,95.0,106438,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
574,B,plate006,97.5,106776,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
575,B,plate006,100.0,105452,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
576,B,plate006,102.5,104626,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
577,B,plate006,105.0,103370,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
578,B,plate006,107.5,102075,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
579,B,plate006,112.5,102023,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
580,B,plate006,115.0,103865,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
581,B,plate006,117.5,104531,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
582,B,plate006,120.0,104314,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
583,B,plate006,122.5,104078,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
584,B,plate006,125.0,102359,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
585,B,plate006,127.5,103264,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
586,B,plate006,130.0,104978,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
587,B,plate006,135.0,105120,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
588,B,plate006,137.5,108946,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
589,B,plate006,140.0,112632,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
590,B,plate006,142.5,112089,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
591,B,plate006,145.0,114107,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
592,B,plate006,147.5,116273,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
593,B,plate006,150.0,115969,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
594,B,plate006,152.5,117549,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
595,B,plate006,157.5,117619,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
596,B,plate006,160.0,118674,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
597,B,plate006,162.5,119161,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
598,B,plate006,165.0,121345,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
599,B,plate006,167.5,120703,D36E AvrPto / bacterial PAMPs,2,plate006_B_2
600,C,plate006,2.5,11261,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
601,C,plate006,5.0,14632,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
602,C,plate006,7.5,22350,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
603,C,plate006,10.0,32689,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
604,C,plate006,12.5,46176,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
605,C,plate006,15.0,58998,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
606,C,plate006,20.0,70402,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
607,C,plate006,22.5,79906,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
608,C,plate006,25.0,87863,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
609,C,plate006,27.5,94149,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
610,C,plate006,30.0,97915,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
611,C,plate006,32.5,100211,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
612,C,plate006,35.0,104951,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
613,C,plate006,37.5,110393,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
614,C,plate006,42.5,113699,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
615,C,plate006,45.0,117605,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
616,C,plate006,47.5,120858,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
617,C,plate006,50.0,124845,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
618,C,plate006,52.5,127009,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
619,C,plate006,55.0,131905,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
620,C,plate006,57.5,135554,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
621,C,plate006,60.0,138225,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
622,C,plate006,65.0,141978,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
623,C,plate006,67.5,144227,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
624,C,plate006,70.0,145247,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
625,C,plate006,72.5,146846,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
626,C,plate006,75.0,149414,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
627,C,plate006,77.5,148049,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
628,C,plate006,80.0,150632,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
629,C,plate006,82.5,152394,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
630,C,plate006,87.5,152713,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
631,C,plate006,90.0,152648,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
632,C,plate006,92.5,152991,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
633,C,plate006,95.0,152921,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
634,C,plate006,97.5,153586,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
635,C,plate006,100.0,154685,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
636,C,plate006,102.5,155409,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
637,C,plate006,105.0,158148,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
638,C,plate006,110.0,157971,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
639,C,plate006,112.5,158834,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
640,C,plate006,115.0,158848,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
641,C,plate006,117.5,160851,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
642,C,plate006,120.0,161368,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
643,C,plate006,122.5,162919,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
644,C,plate006,125.0,163614,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
645,C,plate006,127.5,164215,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
646,C,plate006,132.5,165480,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
647,C,plate006,135.0,163825,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
648,C,plate006,137.5,166554,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
649,C,plate006,140.0,168961,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
650,C,plate006,142.5,169531,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
651,C,plate006,145.0,171501,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
652,C,plate006,147.5,175284,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
653,C,plate006,150.0,176608,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
654,C,plate006,155.0,179125,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
655,C,plate006,157.5,178646,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
656,C,plate006,160.0,178779,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
657,C,plate006,162.5,181281,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
658,C,plate006,165.0,183558,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
659,C,plate006,167.5,184101,D36E AvrPto / bacterial PAMPs,2,plate006_C_2
660,D,plate006,2.5,5043,D36E AvrPto / bacterial PAMPs,2,plate006_D_2
661,D,plate006,5.0,4597,D36E AvrPto / bacterial PAMPs,2,plate006_D_2
662,D,plate006,7.5,4535,D36E AvrPto / bacterial PAMPs,2,plate006_D_2
663,D,plate006,10.0,4347,D36E AvrPto / bacterial PAMPs,2,plate006_D_2
664,D,plate006,12.5,4575,D36E AvrPto / bacterial PAMPs,2,plate006_D_2
665,D,plate006,17.5,4833,D36E AvrPto / bacterial PAMPs,2,plate006_D_2
